date,is_weekend,is_holiday,admin_type,district,population,area_km2,vehicle_count,temperature,rainfall,humidity,air_quality,special_event,traffic_congestion_level
08/03/2024,TRUE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,258,82,118,0,26
08/03/2024,TRUE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,310,74,89,0,23
08/03/2024,TRUE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,355,65,101,0,18
08/03/2024,TRUE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,295,69,113,0,50
08/03/2024,TRUE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,244,78,88,0,23
08/03/2024,TRUE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,317,68,104,0,13
08/03/2024,TRUE,FALSE,Huyện,Thường Tín,135000,127,136498,259,273,73,98,0,12
08/03/2024,TRUE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,342,72,117,0,43
08/03/2024,TRUE,FALSE,Huyện,Mê Linh,250000,142,252480,253,319,80,94,4,32
08/03/2024,TRUE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,287,76,104,0,18
09/03/2024,TRUE,FALSE,Quận,Ba Đình,225000,92,225309,272,320,76,129,0,86
09/03/2024,TRUE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,299,77,80,0,90
09/03/2024,TRUE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,345,66,123,0,85
09/03/2024,TRUE,FALSE,Quận,Đống Đa,380000,99,387532,255,348,69,122,0,100
09/03/2024,TRUE,FALSE,Quận,Tây Hồ,165000,244,319988,25,243,72,139,0,40
09/03/2024,TRUE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,329,67,104,0,85
09/03/2024,TRUE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,357,65,99,0,86
09/03/2024,TRUE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,317,68,110,0,58
09/03/2024,TRUE,FALSE,Quận,Long Biên,330000,599,341750,258,272,80,89,0,81
09/03/2024,TRUE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,289,74,82,0,56
09/03/2024,TRUE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,296,82,146,0,62
09/03/2024,TRUE,FALSE,Quận,Hà Đông,410000,483,417423,248,342,77,98,0,57
09/03/2024,TRUE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,268,68,128,0,35
09/03/2024,TRUE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,267,77,137,0,56
09/03/2024,TRUE,FALSE,Huyện,Đông Anh,420000,182,426111,258,335,79,114,0,53
09/03/2024,TRUE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,301,73,112,6,38
09/03/2024,TRUE,FALSE,Huyện,Ba Vì,435000,424,451600,262,275,83,89,0,17
09/03/2024,TRUE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,261,72,128,0,19
09/03/2024,TRUE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,245,84,124,0,14
09/03/2024,TRUE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,291,76,133,0,26
09/03/2024,TRUE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,289,66,94,0,23
09/03/2024,TRUE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,242,81,93,0,18
09/03/2024,TRUE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,342,76,132,0,50
09/03/2024,TRUE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,331,76,140,0,23
09/03/2024,TRUE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,273,82,104,0,13
09/03/2024,TRUE,FALSE,Huyện,Thường Tín,135000,127,136498,259,290,81,102,0,12
09/03/2024,TRUE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,297,68,116,0,43
09/03/2024,TRUE,FALSE,Huyện,Mê Linh,250000,142,252480,253,286,74,112,0,32
09/03/2024,TRUE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,329,72,80,0,18
10/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,317,74,146,0,86
10/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,355,81,104,6,90
10/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,343,83,92,0,85
10/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,349,77,96,0,100
10/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,331,67,95,0,40
10/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,299,84,107,0,85
10/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,326,78,143,0,86
10/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,305,82,124,0,58
10/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,350,76,85,0,81
10/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,277,68,134,3,56
10/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,258,83,143,0,62
10/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,287,70,123,0,57
10/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,308,81,141,0,35
10/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,320,71,87,0,56
10/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,269,84,133,0,53
10/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,263,80,143,0,38
10/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,265,75,126,0,17
10/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,352,78,132,0,19
10/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,298,84,96,0,14
10/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,255,65,91,0,26
10/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,258,79,149,0,23
10/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,340,74,107,0,18
10/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,254,66,81,0,50
10/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,314,78,111,0,23
10/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,248,72,128,0,13
10/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,324,72,83,0,12
10/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,293,81,132,0,43
10/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,318,68,92,0,32
10/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,330,69,134,0,18
11/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,336,66,109,0,86
11/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,294,79,114,0,90
11/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,303,66,91,0,85
11/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,311,77,147,0,100
11/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,332,68,136,0,40
11/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,249,65,122,0,85
11/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,353,80,118,0,86
11/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,321,68,117,0,58
11/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,357,69,101,0,81
11/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,247,69,143,0,56
11/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,316,72,103,0,62
11/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,324,80,125,0,57
11/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,333,84,120,0,35
11/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,253,79,105,0,56
11/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,258,77,143,0,53
11/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,335,73,129,2,38
11/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,311,77,82,0,17
11/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,359,66,120,0,19
11/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,316,70,94,0,14
11/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,348,71,100,0,26
11/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,337,68,142,0,23
11/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,359,66,127,0,18
11/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,334,78,86,0,50
11/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,316,73,104,4,23
11/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,322,76,125,0,13
11/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,345,80,134,0,12
11/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,324,65,131,0,43
11/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,303,80,138,3,32
11/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,328,77,121,0,18
12/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,288,84,108,0,86
12/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,286,73,104,0,90
12/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,310,67,94,0,85
12/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,301,75,113,0,100
12/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,316,69,90,0,40
12/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,334,77,99,0,85
12/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,253,72,103,0,86
12/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,359,66,119,0,58
12/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,258,70,145,0,81
12/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,269,82,98,0,56
12/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,291,75,110,0,62
12/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,245,68,101,0,57
12/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,313,75,121,0,35
12/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,274,67,95,0,56
12/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,282,80,102,0,53
12/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,358,66,110,0,38
12/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,351,81,137,5,17
12/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,338,84,114,0,19
12/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,327,68,103,0,14
12/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,340,65,140,0,26
12/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,243,70,100,0,23
12/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,284,72,109,0,18
12/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,313,74,106,0,50
12/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,319,70,98,0,23
12/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,351,77,113,5,13
12/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,326,78,128,0,12
12/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,349,68,110,0,43
12/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,335,75,115,0,32
12/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,270,67,96,0,18
13/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,260,74,148,0,86
13/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,273,68,86,0,90
13/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,272,74,119,0,85
13/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,284,69,93,0,100
13/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,280,74,115,0,40
13/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,256,72,95,0,85
13/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,314,73,124,0,86
13/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,314,66,139,0,58
13/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,269,79,80,0,81
13/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,355,84,108,0,56
13/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,325,65,94,0,62
13/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,256,67,137,0,57
13/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,306,83,128,0,35
13/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,290,73,96,0,56
13/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,353,72,91,0,53
13/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,257,80,142,0,38
13/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,330,76,82,0,17
13/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,356,75,118,0,19
13/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,243,71,140,0,14
13/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,334,82,137,0,26
13/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,271,80,100,0,23
13/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,269,71,83,0,18
13/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,310,83,139,0,50
13/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,277,74,144,0,23
13/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,348,82,149,0,13
13/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,320,75,110,0,12
13/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,320,76,122,0,43
13/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,316,76,144,0,32
13/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,255,84,129,0,18
14/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,336,82,104,0,86
14/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,342,79,133,6,90
14/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,357,78,144,0,85
14/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,337,81,134,0,100
14/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,302,78,98,4,40
14/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,259,70,115,0,85
14/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,252,65,124,0,86
14/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,351,80,135,0,58
14/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,295,77,80,0,81
14/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,344,69,125,0,56
14/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,243,83,116,0,62
14/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,310,72,137,0,57
14/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,341,68,119,0,35
14/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,305,69,119,0,56
14/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,271,74,110,3,53
14/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,260,79,87,0,38
14/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,314,74,105,0,17
14/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,332,78,147,0,19
14/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,283,70,103,0,14
14/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,294,78,137,0,26
14/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,346,65,131,0,23
14/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,281,78,147,0,18
14/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,328,71,117,0,50
14/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,306,69,137,0,23
14/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,335,69,141,0,13
14/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,347,66,85,0,12
14/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,306,82,116,0,43
14/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,261,78,119,0,32
14/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,262,84,91,0,18
15/03/2024,TRUE,FALSE,Quận,Ba Đình,225000,92,225309,272,275,71,108,0,86
15/03/2024,TRUE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,335,69,117,0,90
15/03/2024,TRUE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,338,74,102,5,85
15/03/2024,TRUE,FALSE,Quận,Đống Đa,380000,99,387532,255,329,77,117,0,100
15/03/2024,TRUE,FALSE,Quận,Tây Hồ,165000,244,319988,25,288,72,145,0,40
15/03/2024,TRUE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,302,76,81,0,85
15/03/2024,TRUE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,352,81,117,0,86
15/03/2024,TRUE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,245,82,146,0,58
15/03/2024,TRUE,FALSE,Quận,Long Biên,330000,599,341750,258,273,70,96,4,81
15/03/2024,TRUE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,246,81,111,5,56
15/03/2024,TRUE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,301,69,86,0,62
15/03/2024,TRUE,FALSE,Quận,Hà Đông,410000,483,417423,248,255,65,126,0,57
15/03/2024,TRUE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,244,81,95,0,35
15/03/2024,TRUE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,305,79,87,0,56
15/03/2024,TRUE,FALSE,Huyện,Đông Anh,420000,182,426111,258,354,66,126,0,53
15/03/2024,TRUE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,318,84,127,0,38
15/03/2024,TRUE,FALSE,Huyện,Ba Vì,435000,424,451600,262,341,75,133,5,17
15/03/2024,TRUE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,243,71,87,0,19
15/03/2024,TRUE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,286,77,144,0,14
15/03/2024,TRUE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,330,72,138,0,26
15/03/2024,TRUE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,327,73,145,5,23
15/03/2024,TRUE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,355,83,90,0,18
15/03/2024,TRUE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,342,66,117,0,50
15/03/2024,TRUE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,294,84,131,0,23
15/03/2024,TRUE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,280,83,135,0,13
15/03/2024,TRUE,FALSE,Huyện,Thường Tín,135000,127,136498,259,348,72,129,0,12
15/03/2024,TRUE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,338,75,123,0,43
15/03/2024,TRUE,FALSE,Huyện,Mê Linh,250000,142,252480,253,328,84,115,0,32
15/03/2024,TRUE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,351,73,127,0,18
16/03/2024,TRUE,FALSE,Quận,Ba Đình,225000,92,225309,272,318,83,82,0,86
16/03/2024,TRUE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,291,73,112,0,90
16/03/2024,TRUE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,288,65,147,0,85
16/03/2024,TRUE,FALSE,Quận,Đống Đa,380000,99,387532,255,347,69,110,0,100
16/03/2024,TRUE,FALSE,Quận,Tây Hồ,165000,244,319988,25,260,69,107,0,40
16/03/2024,TRUE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,333,75,148,0,85
16/03/2024,TRUE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,310,76,97,0,86
16/03/2024,TRUE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,263,71,118,0,58
16/03/2024,TRUE,FALSE,Quận,Long Biên,330000,599,341750,258,290,74,99,0,81
16/03/2024,TRUE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,320,75,144,0,56
16/03/2024,TRUE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,314,80,129,5,62
16/03/2024,TRUE,FALSE,Quận,Hà Đông,410000,483,417423,248,292,70,102,0,57
16/03/2024,TRUE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,301,76,95,0,35
16/03/2024,TRUE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,243,76,86,0,56
16/03/2024,TRUE,FALSE,Huyện,Đông Anh,420000,182,426111,258,287,76,145,0,53
16/03/2024,TRUE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,269,78,118,0,38
16/03/2024,TRUE,FALSE,Huyện,Ba Vì,435000,424,451600,262,340,65,88,0,17
16/03/2024,TRUE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,321,76,97,0,19
16/03/2024,TRUE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,333,75,112,0,14
16/03/2024,TRUE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,320,81,121,0,26
16/03/2024,TRUE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,243,73,84,0,23
16/03/2024,TRUE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,274,74,88,3,18
16/03/2024,TRUE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,269,82,118,0,50
16/03/2024,TRUE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,342,73,114,3,23
16/03/2024,TRUE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,298,73,137,0,13
16/03/2024,TRUE,FALSE,Huyện,Thường Tín,135000,127,136498,259,334,67,97,0,12
16/03/2024,TRUE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,351,84,137,0,43
16/03/2024,TRUE,FALSE,Huyện,Mê Linh,250000,142,252480,253,342,84,92,0,32
16/03/2024,TRUE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,283,66,126,0,18
17/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,273,78,137,0,86
17/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,243,73,147,0,90
17/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,319,83,92,0,85
17/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,271,81,140,0,100
17/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,336,79,135,0,40
17/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,295,79,126,0,85
17/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,268,79,149,0,86
17/03/2024,FALSE,FALSE,Quận,Hoàng Mai,520000,403,529428,277,296,67,149,0,58
17/03/2024,FALSE,FALSE,Quận,Long Biên,330000,599,341750,258,265,81,144,0,81
17/03/2024,FALSE,FALSE,Quận,Nam Từ Liêm,275000,322,283239,271,315,72,90,0,56
17/03/2024,FALSE,FALSE,Quận,Bắc Từ Liêm,345000,453,351647,256,294,72,118,0,62
17/03/2024,FALSE,FALSE,Quận,Hà Đông,410000,483,417423,248,288,84,136,6,57
17/03/2024,FALSE,FALSE,Huyện,Thanh Trì,285000,63,287416,257,332,80,87,3,35
17/03/2024,FALSE,FALSE,Huyện,Gia Lâm,295000,115,299346,27,262,82,114,0,56
17/03/2024,FALSE,FALSE,Huyện,Đông Anh,420000,182,426111,258,265,77,95,0,53
17/03/2024,FALSE,FALSE,Huyện,Sóc Sơn,350000,306,361724,24,257,67,123,6,38
17/03/2024,FALSE,FALSE,Huyện,Ba Vì,435000,424,451600,262,324,70,116,0,17
17/03/2024,FALSE,FALSE,Huyện,Phúc Thọ,120000,117,123744,256,289,80,113,0,19
17/03/2024,FALSE,FALSE,Huyện,Thạch Thất,190000,184,194902,251,276,81,141,0,14
17/03/2024,FALSE,FALSE,Huyện,Quốc Oai,155000,148,156898,265,248,79,111,0,26
17/03/2024,FALSE,FALSE,Huyện,Chương Mỹ,240000,232,249234,257,252,79,115,0,23
17/03/2024,FALSE,FALSE,Huyện,Đan Phượng,80000,77,81671,252,352,74,146,0,18
17/03/2024,FALSE,FALSE,Huyện,Hoài Đức,85000,82,87201,265,293,67,113,0,50
17/03/2024,FALSE,FALSE,Huyện,Mỹ Đức,235000,226,243396,244,289,83,140,0,23
17/03/2024,FALSE,FALSE,Huyện,Ứng Hòa,190000,184,194151,252,281,70,139,0,13
17/03/2024,FALSE,FALSE,Huyện,Thường Tín,135000,127,136498,259,359,76,84,0,12
17/03/2024,FALSE,FALSE,Huyện,Phú Xuyên,180000,171,182111,254,316,83,118,0,43
17/03/2024,FALSE,FALSE,Huyện,Mê Linh,250000,142,252480,253,291,76,122,0,32
17/03/2024,FALSE,FALSE,Huyện,Sơn Tây,150000,113,152494,267,303,82,131,0,18
18/03/2024,FALSE,FALSE,Quận,Ba Đình,225000,92,225309,272,265,66,85,0,86
18/03/2024,FALSE,FALSE,Quận,Hoàn Kiếm,138000,53,142836,277,350,77,136,0,90
18/03/2024,FALSE,FALSE,Quận,Hai Bà Trưng,310000,101,320656,268,304,74,128,0,85
18/03/2024,FALSE,FALSE,Quận,Đống Đa,380000,99,387532,255,309,83,147,0,100
18/03/2024,FALSE,FALSE,Quận,Tây Hồ,165000,244,319988,25,334,82,134,0,40
18/03/2024,FALSE,FALSE,Quận,Cầu Giấy,300000,123,307285,277,289,70,139,0,85
18/03/2024,FALSE,FALSE,Quận,Thanh Xuân,300000,91,311953,271,350,65,108,0,86
